hotelSequence;hotelName;destinationCode;averageRoom;averageFacilities;averageClean;averageFood;averagePersonal;averageCheckin;averageQuality;travelmodePleasure;travelmodeFriends;travelmodeBusiness;companionAlone;companionPartner;companionFamily;companionFriends;companionColleagues;recomendationIndividuals;recomendationCouples;recomendationFamilies;recomendationGroups;recomendationBusiness;numberReviews;mailsEnviados;mediumValue
42.741;The Inn at Mill Falls;WHT;5;5;5;5;5;5;5;1;0;0;1;0;0;0;0;1;1;1;1;1;1;1;5
143.415;Victor;BAR;3;3;4;4;4;0;3;2;0;2;1;3;0;0;0;2;2;1;1;2;4;11;3
80.789;Lord Nelson Hotel;LPL;3;3;3;3;4;4;3;18;3;5;16;3;2;5;0;15;5;3;4;1;26;101;3
14.382;Zenit Borrell;BCN;4;4;4;4;4;4;4;20;7;2;1;21;3;3;1;16;25;14;11;14;29;118;4
51.114;Vertice Aljarafe;SVQ;4;4;4;4;4;4;4;45;8;7;3;39;16;1;1;24;39;28;23;32;60;215;4
143.820;Amberley House;DUB;4;4;4;5;5;0;5;4;0;0;0;2;1;1;0;3;3;1;1;2;4;28;4
92.237;Le Milos;MPL;4;4;4;3;5;4;4;5;0;0;0;5;0;0;0;5;5;4;3;1;5;24;4
80.329;Royal River Hotel;BKK;5;4;5;4;5;5;5;1;0;0;0;0;1;0;0;0;1;1;1;1;1;16;5
48.574;Hotel La Flora;MIA;4;4;4;3;4;0;4;1;0;0;0;1;0;0;0;0;0;0;1;0;1;2;4
138.871;Afroditi Venus;SAT;4;5;4;4;5;0;5;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;5
67.701;El Ameyal Hotel & Wellness Center;CAB;4;4;5;5;4;0;5;1;0;0;0;1;0;0;0;1;1;1;1;0;1;1;5
83.703;Sawasdee Sunshine;PYX;3;3;3;3;3;0;3;2;0;0;2;0;0;0;0;1;1;1;0;0;2;9;3
92.603;Adams Beach;AG;4;5;5;5;5;0;4;1;0;0;0;1;0;0;0;1;1;1;1;0;1;6;5
190.538;Masseria Pugliese;BAR;4;5;4;4;4;0;5;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;4
198.533;Quentin Arrive Hotel;AMS;3;3;3;3;4;0;2;1;0;0;0;0;0;1;0;1;1;1;1;0;1;4;3
104.836;Blue Hill Resort, Koh Phangan;TX8;4;3;4;0;5;0;5;1;0;0;0;0;0;1;0;1;1;0;1;0;1;4;4
145.913;Casa Fontequeiroso;SCQ;4;4;4;5;4;0;5;1;0;0;0;1;0;0;0;1;1;1;0;0;1;2;4
59.522;Pharae Palace;PEL;4;4;4;4;4;4;4;5;1;0;1;4;0;1;0;3;4;3;3;2;6;19;4
1.311;Flash hotel Benidorm;BEN;5;4;4;4;5;0;5;5;0;0;0;2;2;1;0;4;5;4;3;1;5;45;5
154.251;Travelodge Southampton;STH;3;3;3;3;4;0;3;7;2;3;4;6;1;1;0;6;4;1;3;1;12;83;3
13.427;Holiday Inn Express Cambridge;BOS;5;4;5;4;4;0;4;1;0;1;0;2;0;0;0;1;2;1;0;1;2;4;4
162.395;Premiere Classe Eysines;BOD;3;3;3;4;4;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;1;3;3
100.112;Rimping Village;CNX;4;5;4;4;5;5;5;1;0;0;0;1;0;0;0;0;1;1;0;0;1;6;5
23.876;Miranda and Suizo;MAD;3;3;4;4;4;5;3;5;0;0;0;5;0;0;0;3;2;1;2;1;5;29;4
75.232;Stella Mary;FLR;4;4;4;4;4;5;5;11;0;1;0;4;4;4;0;6;9;8;3;1;12;30;4
74.317;The Inn At Temple Street;SIN;4;3;5;0;4;0;5;2;0;0;0;1;0;1;0;2;2;1;1;1;2;15;4
22.217;Hotel Villa Carlotta;FLR;4;4;4;4;4;4;4;8;0;0;0;5;3;0;0;5;8;3;3;3;8;22;4
7.399;Best Western Anker;OSL;4;4;4;4;4;4;4;8;0;0;2;4;0;2;0;5;6;3;3;3;8;39;4
4.975;Club San Marino;IBZ;3;3;3;2;2;3;4;11;0;0;0;3;2;5;1;2;3;4;6;1;11;48;3
217.619;Actons of Kinsale;ORK;5;5;5;5;5;0;5;3;0;0;0;3;0;0;0;3;3;3;3;0;3;26;5
106.257;Monte Do Carmo;SUL;2;2;3;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;2
98.835;Campanile Paris Est Bobigny;PAR;3;3;4;3;3;4;4;8;0;2;2;3;4;1;0;3;2;4;2;3;10;38;3
101.426;Adagio City Aparthotel Bale ;BSL;5;4;0;0;4;4;4;0;0;1;1;0;0;0;0;1;1;1;0;1;1;3;4
55.857;Swiss Moraira;ALC;5;5;5;5;5;4;4;12;1;1;1;13;0;0;0;3;14;2;3;4;14;39;5
66.602;Mayflower Park Hotel;SEA;5;5;5;5;5;5;5;1;0;0;0;1;0;0;0;1;1;0;0;0;1;2;5
16.137;The Langham;BOS;5;5;5;4;4;5;4;3;0;0;0;3;0;0;0;2;3;2;1;2;3;13;4
145.380;Park Vendimia Suites Apart Hotel;MEZ;4;4;3;3;5;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;4
19.477;Primasud;MAH;4;4;4;3;4;4;4;7;0;0;0;1;3;2;0;1;5;6;2;0;7;26;4
165.049;Aspen Resort Golf, Ski & Spa;PBB;5;4;3;3;3;0;5;2;0;0;0;0;2;0;0;2;2;2;2;0;2;3;4
60.799;Claremont Hotel South Beach;MIA;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;2;5;1
3.803;Montecarlo;LLM;4;3;3;3;4;4;4;3;0;0;0;2;1;0;0;0;1;1;0;0;3;11;4
1.713;Palia Don Pedro;TFS;4;3;5;4;4;5;4;4;0;0;2;1;1;0;0;3;3;3;2;0;4;11;4
17.130;Campanile Cardiff;CWL;3;4;5;4;4;4;3;0;0;1;1;0;0;0;0;0;0;0;1;1;1;8;4
37.857;Sport Hotel Hermitage;AND;5;5;5;5;5;5;5;6;1;0;0;6;1;0;0;3;6;5;5;2;7;16;5
49.821;Millor Garden;PMI;4;4;4;5;4;5;4;5;0;0;0;2;2;1;0;2;4;5;3;1;5;10;4
91.386;Santiago;GOO;1;1;1;0;3;3;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;4;2
18.075;Best Western Select;PAR;3;3;2;4;3;3;3;1;0;0;1;0;0;0;0;0;1;0;0;0;1;15;3
4.052;Travel Park;LIS;4;4;4;4;4;4;4;26;5;4;9;19;5;1;1;22;29;20;16;13;35;136;4
64.162;Hyatt Grand Champions;PSP;5;5;5;5;5;0;5;1;0;0;0;0;1;0;0;1;1;1;1;1;1;1;5
25.427;Positano Art Hotel Pasitea;RNP;4;4;4;4;4;0;4;2;0;0;0;1;0;1;0;1;1;1;1;0;2;8;4
189.670;DoubleTree by Hilton Cape Cod - Hyannis;CAC;5;2;5;4;2;0;3;1;0;0;0;0;0;1;0;1;1;1;0;0;1;7;4
16.428;Paraiso 10;BEN;4;4;4;4;4;5;4;6;1;0;0;2;3;2;0;3;5;5;3;1;7;30;4
18.967;Boscolo Tower;BLQ;5;4;4;4;4;5;5;1;0;0;0;1;0;0;0;0;1;0;1;0;1;2;4
189.139;Fairmont Makati;MNL;5;5;5;4;5;0;4;5;0;0;1;1;1;2;0;5;5;5;5;0;5;24;5
56.615;Ibis Moussafir;RBA;5;5;5;5;5;0;5;1;0;0;0;0;0;1;0;1;1;0;0;0;1;9;5
138.518;Pension AttachǸ;VIE;2;1;3;2;2;2;3;0;0;1;1;0;0;0;0;0;0;0;0;0;1;4;2
128.854;Palais Asmaa;ZGO;4;4;4;3;4;0;4;2;0;0;0;2;0;0;0;2;2;2;2;0;2;4;4
229.095;Soldeu Luxury 3000 apartments;AND;4;5;4;0;5;0;5;2;0;0;0;0;1;1;0;2;2;2;2;0;2;3;4
83.974;First Residence Samui;USM;4;4;5;3;5;4;5;2;0;0;0;1;1;0;0;1;2;1;1;0;2;5;4
29.281;Petit Palace Posada del Peine-City Inn Madrid;MAD;3;4;4;3;4;5;3;18;1;2;1;9;3;7;1;7;14;7;3;3;21;77;4
4.175;HCC Covadonga;BCN;4;4;4;3;4;5;4;12;2;5;2;10;3;4;0;9;13;13;12;8;19;67;4
86.408;Mar-Ola Park Apartments;TFS;4;4;4;4;4;4;4;26;3;0;0;13;12;4;0;11;21;22;10;1;29;93;4
79.033;Royal Park View Hotel;BKK;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;1;1;1;0;1;4;1
619;El Faro;BEN;3;3;3;2;3;3;3;12;3;1;0;7;8;1;0;4;6;5;5;1;16;54;3
6.190;Aquabella;AIX;5;5;5;5;5;5;5;2;0;0;0;2;0;0;0;0;2;0;1;1;2;7;5
136.890;Hotel Les 7 Claus;AND;4;3;4;4;4;0;4;6;0;0;0;4;0;2;0;3;3;4;2;1;6;14;4
13.689;Liki Tiki Resort;MCO;4;4;4;4;4;4;5;26;0;2;2;5;21;0;0;13;19;27;12;1;28;136;4
81.977;RYAD MOGADOR MARRAKECH;RAK;3;3;3;3;4;4;4;35;1;4;11;18;6;5;0;18;23;14;18;6;40;151;3
125.800;Appart'city Limoges;LGE;4;4;4;4;4;0;4;3;0;0;0;1;2;0;0;2;2;3;2;1;3;16;4
1.258;Lucana;LPA;4;3;5;4;5;5;5;4;0;0;1;2;1;0;0;2;2;1;1;0;4;10;4
3.802;Reina;LEI;4;4;4;4;4;4;4;22;2;0;1;5;17;1;0;3;5;21;3;0;24;80;4
140.188;Baia di Ulisse;SIC;4;5;4;3;3;0;4;3;0;0;0;1;0;2;0;1;3;3;3;0;3;3;4
132.719;May Hotel Istanbul;IST;3;3;3;3;4;4;4;8;0;0;0;5;2;1;0;3;5;0;1;1;8;43;3
1.365;Daurada Park;SAL;3;3;4;3;4;4;4;22;1;0;1;12;7;3;0;6;10;13;7;0;23;76;3
13.650;Rosen Inn closest to Universal;MCO;4;4;4;4;4;4;4;20;0;2;3;10;6;3;0;16;13;16;13;7;22;107;4
100.779;D??rangerie;MST;3;3;3;2;3;2;3;1;0;0;0;1;0;0;0;0;1;0;0;0;1;2;3
2.764;Vincci Mediterraneo;LEI;4;4;5;4;4;5;4;7;4;3;1;12;1;0;0;8;12;4;5;9;14;77;4
95.101;Hard Rock Hotel Bali;BAI;4;4;4;4;4;0;4;8;0;0;0;4;3;1;0;6;5;6;5;0;8;40;4
162.796;Kaliptus;KEM;5;4;5;5;5;0;5;2;0;0;2;0;0;0;0;2;2;2;0;0;2;8;5
163.427;Aparthotel Bertran;BCN;4;4;5;0;4;0;4;0;2;0;0;0;2;0;0;0;1;2;2;0;2;6;4
102.045;Marlin Apartments City Docklands;LON;5;5;5;5;4;4;5;4;0;0;0;4;0;0;0;3;4;3;2;2;4;22;5
132.985;Citin Hotel, Langkawi;LGK;3;3;4;0;4;0;4;1;0;0;0;0;1;0;0;1;1;1;0;0;1;2;4
129.845;Indian Resort & Spa;MRU;4;4;4;4;3;0;4;3;0;0;0;2;1;0;0;2;3;2;3;0;3;5;4
211.420;Hotel Caravaggio;ROE;3;2;3;1;4;0;3;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;3
89.756;Best Western Port O'Call Hotel Calgary;CG;5;4;5;4;5;5;4;1;0;0;0;1;0;0;0;1;1;1;1;1;1;3;5
77.085;Sheltown;BUE;3;3;4;0;4;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;1;5;3
5.453;Cal Teixido;PIR;5;5;5;5;4;4;4;4;0;0;0;2;2;0;0;0;4;1;0;0;4;7;4
92.425;Sevcan Hotel Istanbul;IST;2;1;2;1;3;0;2;2;0;0;0;0;2;0;0;0;0;0;0;0;2;13;2
56.513;Villa Las Margaritas Caxa;XAL;1;1;3;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;2;1
6.996;La Carolina;LLM;5;4;5;4;4;0;5;2;0;0;0;2;0;0;0;2;2;2;2;0;2;4;4
143.962;Belvedere Court Deluxe Hotel Apartments 4*;DXB;5;4;5;3;5;0;5;4;0;0;0;2;1;1;0;3;3;2;2;2;4;20;4
237.218;Corona de Atarfe;GRX;5;5;5;5;5;0;5;1;0;0;0;0;1;0;0;1;1;1;1;0;1;2;5
188.236;Madanis Liceo;BCN;4;5;4;0;4;0;4;2;0;1;0;3;0;0;0;3;3;2;3;1;3;9;4
100.233;Seher Resort & Spa;SID;3;4;4;3;5;0;5;1;0;0;0;0;1;0;0;0;0;1;0;0;1;7;4
75.941;Oum Palace;CAA;3;3;4;3;3;3;3;10;1;4;4;5;1;3;2;5;5;3;4;5;15;72;3
8.835;Villa Flori;QCM;5;5;5;4;4;3;4;2;0;0;0;2;0;0;0;1;2;1;0;0;2;3;4
120.650;Ortuella;BIO;4;5;4;4;4;0;3;2;0;0;0;2;0;0;0;2;1;0;0;1;2;8;4
59.582;Euro Wembley;LON;3;3;4;3;4;4;4;17;1;2;2;10;3;4;1;13;11;5;3;4;20;58;3
13.320;Westin Maui Resort & Spa;MAU;4;4;3;4;3;0;2;0;0;1;0;1;0;0;0;0;0;1;0;0;1;4;3
1.332;Presidente;BEN;4;4;4;4;4;4;4;15;0;0;0;8;5;2;0;6;10;7;3;1;15;67;4
133.200;Starlight Convention Center Thalasso & Spa;SID;4;2;4;3;4;0;3;0;1;0;0;0;1;0;0;1;1;1;1;0;1;5;3
94.956;Pio Griboedova;LED;5;4;5;3;5;4;4;1;0;0;0;0;0;1;0;0;1;1;0;0;1;8;4
34.816;Holiday Garden Resort;ADN;3;3;3;1;1;2;3;1;0;0;0;0;0;1;0;0;0;0;1;0;1;3;2
6.745;Barcelo Praha;PRG;4;4;5;4;4;5;4;14;0;0;0;11;1;2;0;9;11;8;11;8;14;61;4
68.299;Concorde Resort & Spa Hotel;AYT;4;4;5;4;4;4;4;7;1;1;1;3;5;0;0;3;6;3;2;0;9;38;4
2.180;Hesperia Peregrino;SCQ;4;4;4;4;4;4;4;19;1;4;3;15;4;2;0;17;18;11;9;13;24;128;4
218;Playa Esperanza;PMI;4;4;5;4;5;5;4;4;1;0;1;1;2;1;0;2;5;4;3;1;5;11;4
21.800;Macdonald Inchyra Hotel & Spa;EDI;4;4;4;4;3;3;3;9;0;0;0;5;3;1;0;0;3;4;1;2;9;41;3
115.209;Radisson Sas Durham;DU3;5;5;5;5;4;4;4;1;0;0;0;1;0;0;0;1;1;0;0;0;1;3;5
164.351;Adler Hotel;ROE;3;4;5;4;4;0;4;5;0;0;0;1;3;1;0;4;4;5;2;0;5;11;4
74.020;Sabah Oriental;BKI;4;4;4;4;4;0;4;9;0;0;1;2;5;1;0;7;4;7;3;1;9;93;4
7.589;Best Western Linton Lodge Oxford;OXF;4;4;4;0;4;0;4;1;0;0;0;1;0;0;0;1;1;1;1;0;1;1;4
56.671;Amara Dolce Vita Luxury;KEM;5;5;5;4;5;0;4;5;1;0;1;4;1;0;0;3;5;5;3;2;6;17;5
58.048;Pyrgaki;ARO;4;4;5;4;5;0;4;1;0;0;0;0;1;0;0;1;1;1;1;1;1;2;4
1.529;Santa Ana;PMI;4;4;4;4;4;4;4;11;1;0;2;7;2;1;0;3;8;8;2;2;12;50;4
4.504;Els Llorers;LLM;4;4;4;3;4;4;5;10;0;0;0;1;6;2;1;5;7;8;6;0;10;56;4
169.807;El Meson De Despe?aperros;JEN;4;4;4;4;5;0;5;6;0;0;0;4;2;0;0;6;6;6;4;1;6;13;4
125;Reina Cristina;GRX;3;3;3;3;4;4;3;11;0;0;0;10;0;1;0;5;8;2;2;3;11;66;3
1.250;Guinea;LPA;4;4;4;5;4;4;4;6;0;0;2;0;1;3;0;2;3;2;1;0;6;34;4
190.173;Resort Grande Baia;NSR;4;2;2;2;1;0;2;3;0;0;0;0;1;2;0;3;3;3;3;0;3;5;2
50.764;Holiday Inn at Walt Disney World Resort;MCO;5;5;5;4;5;0;5;6;0;0;0;1;5;0;0;2;4;5;2;1;6;24;4
14.883;Grand Ontur;IGL;4;4;4;3;3;4;3;3;0;0;0;2;0;1;0;0;0;2;0;0;3;5;4
63.199;Club Amigo Varadero;VRA;3;3;3;1;2;4;3;3;0;0;0;3;0;0;0;0;1;1;1;0;3;28;3
196.658;Mosaico Terme Beach Resort;RAN;4;4;3;3;4;0;5;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;4
67.779;Eurostars Zona Rosa Suites;MDF;5;3;5;3;4;4;4;1;0;0;0;0;0;1;0;1;1;1;1;1;1;3;4
85.843;Domus Flegrea;NAP;4;4;5;3;4;4;3;1;0;0;0;0;1;0;0;0;0;1;0;0;1;3;4
173.146;Monte Rosada Albergaria;SUL;4;4;3;3;3;0;3;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;3
83.285;Interhotel Le Bretagne;NFC;5;5;5;5;4;0;5;0;1;0;0;1;0;0;0;1;0;1;0;0;1;6;5
117.333;Relais Ducale;PEG;5;4;5;4;5;5;5;3;0;0;0;0;2;1;0;2;3;2;1;1;3;5;4
181.370;Suite H. Atlantis Fuerteventura Resort;FUE;4;4;5;3;4;0;3;2;0;0;1;0;1;0;0;1;1;2;0;0;2;14;4
95.313;Lobstick Lodge;BF;4;0;3;0;0;0;3;1;0;0;0;0;1;0;0;1;1;1;1;0;1;11;3
218.059;Pestana Cayo Coco Beach Resort;CCO;4;4;4;4;4;0;4;1;0;0;0;1;0;0;0;1;1;1;1;0;1;7;4
25.048;Don Jaime;PMI;4;4;4;3;4;4;4;5;1;0;1;2;3;0;0;4;3;2;2;1;6;24;4
4.772;Caranda;NOR;4;4;4;4;4;3;5;3;1;0;0;2;1;1;0;1;2;1;3;1;4;14;4
110.879;Miramar Sul;CEN;4;4;5;4;5;4;4;9;0;0;0;6;2;1;0;3;5;7;4;0;9;21;4
74.307;Orchard Parade;SIN;4;3;5;3;3;0;3;1;0;1;1;0;0;0;1;2;1;0;0;0;2;19;3
17.333;Steigenberger Airport Hotel;FRA;4;4;5;4;4;3;4;1;0;5;1;1;2;1;1;1;1;2;1;4;6;45;4
109.776;Blue Bay Curacao;CUA;5;4;4;4;4;0;5;1;0;0;0;1;0;0;0;0;1;0;0;0;1;7;4
110.284;Grand Hotel Saint Michel;PAR;4;4;4;4;4;4;4;1;0;0;0;1;0;0;0;0;1;0;0;0;1;2;4
123.720;Savoy;RMI;4;3;4;0;5;0;5;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;4
133.948;Art Hotel SP;WRO;4;4;5;4;4;0;5;2;2;0;0;3;1;0;0;4;4;3;3;4;4;11;4
203.714;Club Salina Wharf;MLA;4;5;4;5;5;0;4;2;0;0;0;2;0;0;0;2;2;2;2;0;2;6;4
156.050;ibis Hua Hin;HHQ;5;5;4;4;4;0;5;2;0;0;0;0;0;1;1;2;2;2;2;0;2;10;2
137.916;Don Paula;ODB;5;5;5;0;5;0;5;2;1;0;0;3;0;0;0;2;3;3;0;2;3;8;5
115.854;Citin Loft Pattaya;PYX;3;3;4;3;4;0;5;1;0;0;0;0;0;1;0;1;1;1;1;0;1;4;4
148.027;Eric Vokel Gran Via Suites;BCN;5;5;4;0;4;0;4;3;0;0;0;0;2;1;0;2;2;3;2;0;3;20;4
15.695;Minos;ATE;4;4;4;3;4;4;4;1;0;0;0;0;1;0;0;0;1;1;0;0;1;7;4
87.899;Kolbe Hotel Rome;ROE;4;4;5;4;4;4;4;23;0;1;0;14;9;1;0;16;22;13;10;11;24;55;4
64.761;Oasis Beach Tower Serviced;DXB;5;5;5;5;5;0;5;2;0;0;0;0;2;0;0;1;2;2;2;0;2;10;5
120.135;Butlers Townhouse;DUB;4;4;5;4;5;4;4;3;0;0;0;2;0;1;0;1;3;0;0;0;3;3;4
136.431;Maiuri;NAP;5;5;5;4;5;0;5;2;0;0;0;0;2;0;0;2;2;2;2;2;2;4;5
73.528;Best Western Hotel Astoria;MIL;4;4;4;4;4;4;4;3;0;0;0;1;1;1;0;3;3;1;1;2;3;19;4
22.456;Rosa Rosae PR;SCQ;4;4;5;4;5;5;4;19;1;1;0;14;5;2;0;13;18;11;9;6;21;52;4
153.520;Palacio de Monfarracinos;ZAM;5;3;4;2;5;0;4;1;0;0;0;0;1;0;0;0;0;1;0;0;1;2;4
72.203;Best Western Dynasty;IMA;4;4;3;3;4;0;4;1;0;0;0;1;0;0;0;0;0;1;0;0;1;2;4
187.429;HILLSIDE STUDIOS & APARTMENTS;RHO;5;5;5;5;5;0;5;3;0;0;1;1;1;0;0;2;3;2;2;0;3;8;5
188.312;Nantra Silom;BKK;3;3;4;3;4;0;4;3;0;0;1;0;0;2;0;2;3;3;3;0;3;10;3
92.184;Polis Grand;ATH;3;3;4;3;4;0;4;2;0;0;0;1;0;0;1;2;2;2;2;0;2;14;3
154.037;Days Inn Milton Keynes;MIK;1;0;5;0;5;0;3;1;0;0;0;1;0;0;0;1;1;0;0;1;1;7;4
121.960;Nacional;LIS;4;4;5;4;5;5;4;14;1;1;2;8;3;3;0;12;15;9;11;7;16;58;4
115.067;Quality Hotel Dudley;BHX;4;4;4;4;4;0;4;1;0;0;0;0;1;0;0;1;1;1;1;0;1;8;4
185.447;Mavi Kumsal Hotel;BJV;4;4;4;3;4;0;4;3;1;0;0;1;2;1;0;2;2;3;2;0;4;9;4
87.524;Quality Inn Parle International;BOM;3;2;3;1;2;3;2;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;2
25.066;The Suffolk Golf and Spa Hotel;SU1;3;2;2;4;4;0;2;1;0;0;0;1;0;0;0;1;1;1;1;0;1;4;3
16.352;Queens;OBA;4;4;5;4;3;5;4;2;0;0;0;1;0;1;0;0;2;1;0;0;2;4;4
1.742;Casa del Embajador;ACE;5;5;5;5;5;0;5;2;0;0;0;1;0;1;0;2;2;1;1;0;2;7;5
147.835;All Suites Appart Hotel Pau;PUF;4;4;3;0;4;0;4;3;0;0;1;1;0;1;0;2;2;3;1;1;3;17;4
140.160;Citymax Hotel Bur Dubai;DXB;3;3;3;3;3;0;4;4;0;3;0;2;3;1;1;3;3;5;3;1;7;38;3
14.985;The Caesar;LON;4;4;5;4;4;5;4;13;1;2;2;11;2;1;0;12;11;2;1;8;16;60;4
162.661;Barcelo Aran Park;ROE;4;4;5;3;5;0;4;1;0;0;0;1;0;0;0;0;1;0;1;0;1;5;4
129.781;Es Saadi Gardens & Resort - Palace;RAK;5;5;5;5;5;0;5;2;0;0;1;1;0;0;0;1;2;2;2;0;2;7;5
6.488;Sheraton New Orleans;MSY;5;5;5;0;5;0;5;2;0;0;0;1;1;0;0;2;2;2;1;1;2;6;5
64.880;Columbus Heights;OCJ;5;5;5;5;5;0;5;1;0;0;0;0;1;0;0;1;1;1;1;1;1;4;5
86.343;Ibis Praha Wenceslas Square;PRG;3;3;4;2;3;3;4;1;0;0;0;1;0;0;0;1;0;0;0;0;1;7;3
47.824;Casa Iguana Hotel;PVR;5;5;5;5;4;5;5;4;0;0;1;1;2;0;0;0;3;3;2;1;4;6;5
192.528;Royal Decameron Marazul;ADZ;5;4;4;5;4;0;5;1;0;0;0;0;1;0;0;1;1;1;1;0;1;13;5
116.233;Relais and Chateaux Hotel Heritage;BRS;4;4;4;2;5;0;2;1;0;0;0;0;1;0;0;0;1;0;0;0;1;7;4
3.764;Casa Melo Alvim;NOR;5;4;5;4;5;5;4;3;0;0;0;2;1;0;0;1;3;1;0;0;3;9;4
3.534;VǸrtice Sevilla;SVQ;4;4;4;4;4;4;4;29;3;5;5;15;16;1;0;15;20;18;13;19;37;209;4
13.563;Holiday Inn D C Capitol at The Smithsonian;WAS;4;4;4;4;4;0;3;2;1;0;0;1;2;0;0;2;3;2;1;2;3;18;4
4.527;Los Acebos Cangas;OVD;4;3;4;4;4;4;4;13;0;1;2;9;2;1;0;6;10;11;6;0;14;33;4
120.883;Dalia;ETH;2;2;4;2;3;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2
85.449;Posada la Torre de la Quintana;SDR;4;4;4;2;4;4;3;1;0;0;0;1;0;0;0;0;1;0;0;0;1;5;4
8.805;Amarante Beau Manoir;PAR;4;4;4;4;4;0;4;1;0;0;0;1;0;0;0;1;1;0;0;0;1;2;4
116.946;The Art Hotel Vienna;VIE;3;3;4;0;4;0;3;1;0;0;1;0;0;0;0;0;0;0;1;0;1;7;3
120.101;Holy Land;JRS;4;4;4;4;4;4;4;1;0;1;0;1;0;1;0;2;2;1;1;1;2;3;4
15.838;Columbia;LON;4;3;4;3;4;4;4;380;35;45;68;207;117;64;3;296;346;256;190;107;460;1.730;4
147.914;Sol y Paz;LPA;5;5;5;5;5;0;5;0;1;0;0;0;1;0;0;0;1;1;1;0;1;2;5
7.094;Grand H?tel Aston Clarion Nice;NCE;4;4;4;3;5;5;4;3;0;0;0;2;0;1;0;1;2;1;0;0;3;16;4
120.066;Best Western Country Inn Poway;SAD;2;2;2;2;2;0;2;1;0;0;0;0;1;0;0;1;1;1;0;0;1;1;2
13.717;Excalibur Hotel Casino;LVS;4;3;4;2;4;5;4;3;1;0;1;1;2;0;0;2;1;1;1;0;4;28;4
2.951;H10 Conquistador;TFS;4;4;4;4;4;3;4;16;1;0;1;13;2;1;0;5;15;11;4;1;17;55;4
50.198;Miramar at Waikiki;KAE;4;4;4;3;4;0;4;4;0;0;0;2;0;2;0;3;4;2;3;0;4;35;4
114.955;Ibis Sydney King Street Wharf;SYD;3;4;5;5;4;0;4;2;0;0;0;1;1;0;0;2;2;1;1;0;2;13;4
23.376;Paradis;NCE;3;3;4;4;3;3;3;6;1;0;0;2;2;3;0;3;3;1;0;1;7;33;3
1.722;Fenals Garden;LLM;4;4;4;4;5;4;4;12;0;0;0;7;5;0;0;4;10;10;6;2;12;45;4
94.926;Sun Palace Albir Hotel and Spa;BEN;4;4;4;4;4;4;4;13;4;0;1;13;2;1;0;4;14;8;3;2;17;60;4
80.853;Hotel 81 Elegance;SIN;5;3;4;0;5;0;4;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;4
186.629;K+K Hotel Picasso;BCN;5;5;5;5;5;0;5;1;0;0;0;1;0;0;0;1;1;1;0;0;1;2;5
17.220;Ballathie House;AUC;5;5;5;4;4;5;4;0;1;0;0;1;0;0;0;1;1;0;0;1;1;5;5
137.079;Unico Grand Sandara;HHQ;5;5;4;4;5;0;5;2;0;0;0;0;2;0;0;0;0;1;0;0;2;14;4
13.358;Holiday Inn Williams;GCN;5;5;5;5;5;0;5;1;0;0;0;0;0;1;0;1;1;1;1;0;1;20;5
862;Virgen del Mar;LEI;3;4;5;3;4;4;5;2;1;0;0;2;1;0;0;2;2;3;1;1;3;35;4
8.620;Excelsior;LLM;3;4;4;3;4;4;4;3;1;1;2;2;0;1;0;2;5;3;0;0;5;17;4
107.374;Apart Hotel Il Belvedere;PDP;4;5;4;3;4;4;0;1;0;0;0;1;0;0;0;0;1;1;1;0;1;2;4
23.110;NH Palacio de Vigo;VGO;5;4;4;5;4;0;4;13;2;2;2;13;0;1;1;9;16;8;9;4;17;88;4
153.180;Isdabe Hotel;AGP;5;5;5;3;5;0;4;1;0;0;0;0;0;1;0;0;1;1;1;0;1;1;5
95.121;Antiguo Fortin;OAX;4;4;4;0;4;5;4;2;0;0;0;0;2;0;0;1;0;1;1;1;2;2;4
17.105;Royal Continental;NAP;3;4;5;3;4;4;4;3;0;0;0;2;0;0;1;1;3;2;2;2;3;16;4
123.928;Rambuttri Village Inn & Plaza;BKK;4;3;4;2;3;4;3;17;0;1;1;10;4;3;0;12;10;5;7;2;18;127;3
76.728;Regal Palms Resort;MCO;4;4;3;3;3;3;4;14;0;0;0;0;11;3;0;1;3;12;3;1;14;33;4
83.334;IBB Hotel Erfurt;EFU;4;3;5;4;4;4;4;2;0;0;0;2;0;0;0;1;1;1;1;1;2;3;4
